"Date","Price","Open","High","Low","Vol.","Change %"
"2014-11-18","115.05","114.86","115.17","114.55","5.59M","0.88%"
"2014-11-17","114.05","113.97","114.27","113.56","5.44M","-0.37%"
"2014-11-14","114.47","110.76","114.72","110.65","14.17M","2.51%"
"2014-11-13","111.67","111.89","112.26","111.22","4.87M","0.15%"
"2014-11-12","111.50","112.05","112.17","111.23","5.13M","-0.48%"
"2014-11-11","112.04","111.08","112.76","110.87","8.60M","1.43%"
"2014-11-10","110.46","112.24","112.24","110.28","8.55M","-2.22%"
"2014-11-07","112.97","110.78","113.15","110.73","10.92M","2.81%"
"2014-11-06","109.88","109.92","110.49","109.75","7.02M","0.08%"
"2014-11-05","109.79","109.92","110.84","109.67","13.56M","-2.17%"
"2014-11-04","112.22","112.12","112.71","112.08","6.43M","0.06%"
"2014-11-03","112.15","112.39","112.68","112.00","6.61M","-0.45%"
"2014-10-31","112.66","111.83","112.88","111.66","18.21M","-2.20%"
"2014-10-30","115.19","115.80","115.83","114.94","7.85M","-1.05%"
"2014-10-29","116.41","117.65","117.91","116.14","7.90M","-1.43%"
"2014-10-28","118.10","118.48","118.48","118.01","3.26M","0.03%"
"2014-10-27","118.06","118.18","118.37","118.01","2.45M","-0.25%"
"2014-10-24","118.35","118.62","118.63","118.12","3.61M","-0.14%"
"2014-10-23","118.52","118.71","118.82","117.88","6.42M","-0.69%"
"2014-10-22","119.34","119.69","119.79","119.25","3.74M","-0.57%"
"2014-10-21","120.02","120.27","120.50","119.91","4.57M","0.18%"
"2014-10-20","119.80","119.68","119.86","119.54","3.03M","0.68%"
"2014-10-17","118.99","119.06","119.23","118.42","8.06M","-0.19%"
"2014-10-16","119.22","119.02","119.65","118.88","6.55M","0.19%"
"2014-10-15","118.99","119.23","120.18","118.59","9.46M","0.34%"
"2014-10-14","118.59","118.58","118.82","118.35","5.18M","0.06%"
"2014-10-13","118.52","118.14","118.67","117.93","5.40M","0.79%"
"2014-10-10","117.59","117.70","117.74","117.19","4.65M","-0.04%"
"2014-10-09","117.64","117.86","118.26","117.49","6.61M","0.14%"
"2014-10-08","117.47","117.03","117.71","115.85","10.68M","0.95%"
"2014-10-07","116.36","116.31","116.63","116.09","5.28M","0.28%"
"2014-10-06","116.03","115.16","116.31","114.94","7.65M","1.24%"
"2014-10-03","114.61","115.17","115.51","114.42","11.30M","-1.82%"
"2014-10-02","116.74","116.86","117.21","116.33","6.35M","-0.03%"
"2014-10-01","116.77","116.61","117.26","116.59","7.02M","0.48%"
"2014-09-30","116.21","116.54","117.35","115.85","10.17M","-0.70%"
"2014-09-29","117.03","117.27","117.40","116.90","4.05M","-0.03%"
"2014-09-26","117.06","117.02","117.10","116.58","4.19M","-0.28%"
"2014-09-25","117.39","116.30","117.76","116.20","7.64M","0.29%"
"2014-09-24","117.05","117.12","117.72","116.90","5.52M","-0.47%"
"2014-09-23","117.60","117.99","117.99","117.31","4.67M","0.64%"
"2014-09-22","116.85","116.72","117.37","116.58","7.60M","-0.20%"
"2014-09-19","117.09","117.51","117.57","116.72","10.93M","-0.59%"
"2014-09-18","117.78","117.41","118.09","117.19","5.37M","0.20%"
"2014-09-17","117.54","118.95","119.24","117.50","8.33M","-1.09%"
"2014-09-16","118.83","118.85","119.43","118.44","6.54M","0.16%"
"2014-09-15","118.64","118.79","118.86","118.46","4.78M","0.22%"
"2014-09-12","118.38","118.63","118.90","118.07","8.13M","-0.91%"
"2014-09-11","119.47","119.61","119.70","118.77","7.62M","-0.66%"
"2014-09-10","120.26","120.13","120.54","119.64","7.02M","-0.50%"
"2014-09-09","120.87","120.57","120.94","120.00","6.16M","0.12%"
"2014-09-08","120.73","121.58","121.61","120.37","7.51M","-1.09%"
"2014-09-05","122.06","121.83","122.06","121.63","3.49M","0.48%"
"2014-09-04","121.48","122.48","122.66","121.25","7.31M","-0.55%"
"2014-09-03","122.15","121.70","122.20","121.66","3.42M","0.41%"
"2014-09-02","121.65","121.97","122.08","121.43","10.13M","-1.78%"
"2014-08-29","123.86","123.75","124.22","123.62","3.68M","-0.11%"
"2014-08-28","124.00","124.15","124.33","123.81","3.30M","0.55%"
"2014-08-27","123.32","123.60","123.71","123.25","2.58M","-0.02%"
"2014-08-26","123.35","123.92","123.97","123.28","3.89M","0.50%"
"2014-08-25","122.74","122.92","123.04","122.72","5.02M","-0.37%"
"2014-08-22","123.19","123.09","123.33","122.57","4.74M","0.25%"
"2014-08-21","122.88","122.72","123.24","122.45","8.01M","-1.08%"
"2014-08-20","124.22","124.82","124.82","123.88","4.40M","-0.37%"
"2014-08-19","124.68","125.00","125.00","124.48","4.88M","-0.22%"
"2014-08-18","124.96","124.78","125.08","124.65","4.95M","-0.41%"
"2014-08-15","125.48","124.52","126.07","124.41","13.07M","-0.66%"
"2014-08-14","126.31","126.24","126.53","126.13","3.35M","0.09%"
"2014-08-13","126.20","126.35","126.53","125.90","3.97M","0.17%"
"2014-08-12","125.99","126.42","126.81","125.87","4.61M","0.02%"
"2014-08-11","125.96","125.84","126.04","125.64","3.17M","-0.18%"
"2014-08-08","126.19","126.08","126.41","125.89","5.73M","0.01%"
"2014-08-07","126.18","125.47","126.51","125.37","7.30M","0.41%"
"2014-08-06","125.67","125.71","126.00","125.52","9.33M","1.45%"
"2014-08-05","123.87","123.74","124.52","123.40","8.34M","-0.10%"
"2014-08-04","123.99","124.36","124.47","123.73","6.50M","-0.31%"
"2014-08-01","124.38","124.54","124.81","124.23","7.40M","0.80%"
"2014-07-31","123.39","123.85","124.07","123.23","9.90M","-1.15%"
"2014-07-30","124.83","124.89","124.93","124.41","5.62M","-0.30%"
"2014-07-29","125.20","125.79","125.88","124.72","5.27M","-0.30%"
"2014-07-28","125.58","125.44","125.67","125.30","3.21M","-0.17%"
"2014-07-25","125.79","124.48","125.93","124.43","5.64M","1.16%"
"2014-07-24","124.35","124.85","124.87","123.90","8.12M","-1.01%"
"2014-07-23","125.62","125.72","126.04","125.40","3.05M","-0.10%"
"2014-07-22","125.74","126.33","126.43","125.47","3.89M","-0.47%"
"2014-07-21","126.34","126.53","126.55","126.11","3.30M","0.17%"
"2014-07-18","126.13","125.79","126.21","125.67","6.46M","-0.76%"
"2014-07-17","127.09","125.52","127.55","125.11","11.43M","1.70%"
"2014-07-16","124.97","125.02","125.47","124.78","4.10M","0.35%"
"2014-07-15","124.53","125.89","126.32","124.36","10.55M","-0.95%"
"2014-07-14","125.72","125.50","126.10","125.45","11.47M","-2.38%"
"2014-07-11","128.78","128.41","128.83","128.38","4.32M","0.19%"
"2014-07-10","128.54","129.11","129.21","128.49","6.31M","0.55%"
"2014-07-09","127.84","127.54","128.26","127.18","8.37M","0.61%"
"2014-07-08","127.07","127.29","127.53","126.43","6.22M","0.04%"
"2014-07-07","127.02","126.63","127.03","126.23","4.64M","-0.11%"
"2014-07-03","127.16","126.79","127.29","126.61","4.92M","-0.42%"
"2014-07-02","127.70","127.76","128.24","127.64","5.74M","0.00%"
"2014-07-01","127.70","127.99","128.12","127.49","8.15M","-0.27%"
"2014-06-30","128.04","126.53","128.04","126.37","18.14M","1.09%"
"2014-06-27","126.66","126.88","127.17","126.65","4.20M","-0.06%"
"2014-06-26","126.73","126.53","126.92","126.20","5.53M","-0.20%"
"2014-06-25","126.99","126.78","127.55","126.66","6.70M","0.01%"
"2014-06-24","126.98","127.22","127.32","126.73","6.36M","0.10%"
"2014-06-23","126.85","126.65","126.94","126.37","5.14M","0.28%"
"2014-06-20","126.50","126.32","127.07","126.21","9.96M","-0.35%"
"2014-06-19","126.94","124.33","127.23","124.32","24.37M","3.48%"
"2014-06-18","122.67","122.22","122.80","122.09","4.60M","0.32%"
"2014-06-17","122.28","121.85","122.50","121.82","4.04M","-0.11%"
"2014-06-16","122.42","122.88","123.01","122.30","5.83M","-0.44%"
"2014-06-13","122.96","122.57","123.04","122.51","4.03M","0.26%"
"2014-06-12","122.64","121.92","122.75","121.83","7.39M","1.01%"
"2014-06-11","121.41","121.51","121.61","121.18","3.57M","0.02%"
"2014-06-10","121.39","121.29","121.47","121.21","3.56M","0.61%"
"2014-06-09","120.65","120.79","120.85","120.57","2.79M","0.03%"
"2014-06-06","120.61","120.68","120.77","119.94","4.81M","-0.04%"
"2014-06-05","120.66","120.55","120.88","120.43","4.18M","0.75%"
"2014-06-04","119.76","120.10","120.16","119.68","3.86M","-0.21%"
"2014-06-03","120.01","119.73","120.09","119.42","5.01M","0.26%"
"2014-06-02","119.70","119.93","120.46","119.61","5.92M","-0.61%"
"2014-05-30","120.43","120.76","120.81","119.62","8.75M","-0.42%"
"2014-05-29","120.94","120.78","121.46","120.77","5.56M","-0.21%"
"2014-05-28","121.20","121.47","121.70","120.92","6.74M","-0.53%"
"2014-05-27","121.85","122.98","123.07","121.75","10.91M","-2.14%"
"2014-05-23","124.51","124.60","124.66","124.19","2.21M","-0.13%"
"2014-05-22","124.67","125.14","125.24","124.53","3.46M","0.23%"
"2014-05-21","124.39","124.25","124.55","123.53","6.85M","-0.24%"
"2014-05-20","124.69","124.12","124.91","124.09","3.77M","0.09%"
"2014-05-19","124.58","125.28","125.47","124.48","3.90M","0.06%"
"2014-05-16","124.50","124.35","124.77","124.29","4.05M","-0.22%"
"2014-05-15","124.77","124.77","125.51","124.54","5.86M","-0.83%"
"2014-05-14","125.81","125.80","125.96","125.44","4.02M","0.97%"
"2014-05-13","124.60","124.79","125.10","124.50","2.64M","-0.27%"
"2014-05-12","124.94","125.40","125.42","124.69","4.03M","0.68%"
"2014-05-09","124.10","124.39","124.47","123.82","3.12M","-0.06%"
"2014-05-08","124.17","124.19","124.47","123.89","3.70M","0.00%"
"2014-05-07","124.17","125.52","125.57","123.92","8.47M","-1.44%"
"2014-05-06","125.98","126.02","126.11","125.63","3.49M","-0.19%"
"2014-05-05","126.22","126.47","126.63","126.00","5.20M","0.93%"
"2014-05-02","125.06","123.69","125.67","123.33","9.91M","1.02%"
"2014-05-01","123.80","123.17","123.83","123.06","6.69M","-0.34%"
"2014-04-30","124.22","124.19","125.05","123.82","10.35M","-0.51%"
"2014-04-29","124.86","124.95","125.38","124.65","5.24M","-0.02%"
"2014-04-28","124.88","125.30","125.34","124.45","4.90M","-0.44%"
"2014-04-25","125.43","125.17","125.71","125.07","7.03M","0.70%"
"2014-04-24","124.56","122.87","125.12","122.84","8.76M","0.65%"
"2014-04-23","123.76","123.70","123.94","123.38","3.74M","-0.02%"
"2014-04-22","123.78","124.15","124.16","122.92","6.90M","-0.37%"
"2014-04-21","124.24","124.07","124.33","123.76","6.58M","-0.41%"
"2014-04-17","124.75","125.38","125.53","124.57","5.90M","-0.63%"
"2014-04-16","125.54","125.37","125.57","125.03","4.07M","0.04%"
"2014-04-15","125.49","124.79","125.70","124.60","9.97M","-1.85%"
"2014-04-14","127.85","127.80","128.25","127.62","6.68M","0.72%"
"2014-04-11","126.93","127.04","127.31","126.73","4.70M","-0.06%"
"2014-04-10","127.01","126.95","127.37","126.82","5.01M","0.55%"
"2014-04-09","126.32","125.46","126.72","125.33","5.31M","0.18%"
"2014-04-08","126.09","126.34","126.34","125.90","6.95M","0.94%"
"2014-04-07","124.91","125.07","125.47","124.84","3.97M","-0.53%"
"2014-04-04","125.57","125.20","125.96","124.86","7.28M","1.33%"
"2014-04-03","123.92","123.75","124.26","123.59","3.66M","-0.32%"
"2014-04-02","124.32","124.41","124.75","124.19","4.91M","0.75%"
"2014-04-01","123.39","123.71","123.85","123.11","6.00M","-0.18%"
"2014-03-31","123.61","124.52","124.79","123.57","12.38M","-0.76%"
"2014-03-28","124.56","124.23","124.96","123.88","7.25M","-0.02%"
"2014-03-27","124.59","125.06","125.29","124.21","7.32M","-0.65%"
"2014-03-26","125.41","126.27","126.38","125.13","8.58M","-0.79%"
"2014-03-25","126.41","126.44","126.82","126.24","6.57M","0.18%"
"2014-03-24","126.18","126.87","127.14","126.03","13.08M","-1.78%"
"2014-03-21","128.47","129.04","129.09","128.41","7.25M","0.48%"
"2014-03-20","127.86","127.78","128.41","127.58","7.69M","-0.18%"
"2014-03-19","128.09","129.55","129.68","127.94","12.93M","-1.94%"
"2014-03-18","130.62","130.39","131.27","130.33","6.42M","-0.77%"
"2014-03-17","131.64","132.73","133.22","131.22","14.63M","-1.10%"
"2014-03-14","133.10","133.68","133.69","132.35","11.95M","0.67%"
"2014-03-13","132.21","131.69","132.54","131.56","8.01M","0.34%"
"2014-03-12","131.76","131.56","132.12","131.39","11.11M","1.46%"
"2014-03-11","129.86","130.01","130.15","128.93","7.30M","0.57%"
"2014-03-10","129.13","128.88","129.61","128.78","4.17M","0.03%"
"2014-03-07","129.09","128.25","129.23","128.21","7.58M","-0.83%"
"2014-03-06","130.17","129.71","130.47","129.47","5.42M","0.99%"
"2014-03-05","128.89","128.71","129.34","128.58","4.88M","0.16%"
"2014-03-04","128.68","128.54","129.24","128.32","6.35M","-1.24%"
"2014-03-03","130.29","130.00","130.59","129.81","11.79M","2.09%"
"2014-02-28","127.62","128.27","128.35","127.15","10.59M","-0.45%"
"2014-02-27","128.20","128.40","128.80","127.89","5.07M","0.07%"
"2014-02-26","128.11","128.49","128.76","127.42","7.06M","-0.85%"
"2014-02-25","129.21","128.62","129.53","128.57","5.79M","0.17%"
"2014-02-24","128.99","128.51","129.07","128.34","12.12M","1.11%"
"2014-02-21","127.58","127.57","128.07","127.15","7.31M","-0.02%"
"2014-02-20","127.60","126.75","127.75","126.40","10.58M","1.05%"
"2014-02-19","126.27","127.26","127.45","126.16","9.39M","-0.89%"
"2014-02-18","127.40","127.42","127.75","127.09","7.69M","0.20%"
"2014-02-14","127.15","126.99","127.38","126.75","11.18M","1.32%"
"2014-02-13","125.49","124.70","125.60","124.66","9.26M","0.85%"
"2014-02-12","124.43","124.40","124.98","124.13","6.65M","0.06%"
"2014-02-11","124.36","123.38","124.75","123.36","11.56M","1.17%"
"2014-02-10","122.92","122.80","123.16","122.72","7.94M","0.61%"
"2014-02-07","122.17","121.24","122.24","121.23","6.68M","0.77%"
"2014-02-06","121.24","121.38","121.51","120.78","4.75M","-0.04%"
"2014-02-05","121.29","121.76","121.88","120.73","6.80M","0.25%"
"2014-02-04","120.99","120.41","121.09","120.39","7.03M","-0.27%"
"2014-02-03","121.32","120.47","122.11","120.32","9.27M","1.02%"
"2014-01-31","120.09","120.65","120.86","119.46","7.98M","0.27%"
"2014-01-30","119.77","119.67","120.22","119.60","8.75M","-2.20%"
"2014-01-29","122.47","122.19","122.51","121.13","12.26M","1.26%"
"2014-01-28","120.95","121.32","121.40","120.41","5.16M","-0.01%"
"2014-01-27","120.96","121.65","122.06","120.72","7.53M","-1.09%"
"2014-01-24","122.29","122.06","122.50","121.55","8.54M","0.41%"
"2014-01-23","121.79","120.97","122.02","120.97","11.04M","2.18%"
"2014-01-22","119.19","119.65","119.77","119.17","4.90M","-0.43%"
"2014-01-21","119.70","119.23","119.97","119.23","6.77M","-1.02%"
"2014-01-17","120.93","120.35","121.02","120.20","7.93M","0.95%"
"2014-01-16","119.79","119.84","119.96","119.57","3.95M","0.11%"
"2014-01-15","119.66","119.19","119.81","119.11","5.48M","-0.19%"
"2014-01-14","119.89","120.54","121.06","119.72","7.51M","-0.93%"
"2014-01-13","121.02","120.27","121.04","120.20","5.88M","0.63%"
"2014-01-10","120.26","119.72","120.43","119.58","7.99M","1.52%"
"2014-01-09","118.46","118.11","118.69","117.99","3.97M","0.29%"
"2014-01-08","118.12","117.99","118.52","117.50","7.43M","-0.59%"
"2014-01-07","118.82","118.46","118.92","118.13","6.44M","-0.57%"
"2014-01-06","119.50","119.76","120.39","117.11","10.11M","0.18%"
"2014-01-03","119.29","118.64","119.62","118.59","5.88M","1.09%"
"2014-01-02","118.00","117.93","118.73","117.75","7.57M","1.62%"
"2013-12-31","116.12","114.61","117.13","114.46","12.84M","0.63%"
"2013-12-30","115.39","116.37","116.40","115.18","6.71M","-1.48%"
"2013-12-27","117.12","117.31","117.38","116.85","4.21M","0.33%"
"2013-12-26","116.74","117.23","117.23","116.65","3.87M","0.55%"
"2013-12-24","116.10","115.79","116.29","115.71","3.35M","0.46%"
"2013-12-23","115.57","115.61","116.12","115.43","6.24M","-0.32%"
"2013-12-20","115.94","115.37","116.47","115.06","14.70M","0.98%"
"2013-12-19","114.82","115.97","116.06","114.50","15.98M","-2.37%"
"2013-12-18","117.61","119.00","120.05","117.29","16.27M","-0.88%"
"2013-12-17","118.65","118.96","119.90","118.37","8.59M","-0.87%"
"2013-12-16","119.69","119.26","120.77","118.97","8.19M","0.26%"
"2013-12-13","119.38","118.89","119.49","118.76","6.48M","0.92%"
"2013-12-12","118.29","118.61","118.82","118.03","8.81M","-2.13%"
"2013-12-11","120.86","121.49","121.81","120.76","9.93M","-0.79%"
"2013-12-10","121.82","122.14","122.32","121.47","9.16M","1.75%"
"2013-12-09","119.72","118.99","119.92","118.95","5.51M","0.99%"
"2013-12-06","118.55","118.86","119.26","118.01","7.91M","0.21%"
"2013-12-05","118.30","118.20","119.24","117.41","10.25M","-1.38%"
"2013-12-04","119.96","118.33","120.76","118.16","9.11M","1.70%"
"2013-12-03","117.96","117.58","118.31","117.23","7.00M","0.32%"
"2013-12-02","117.58","119.20","119.29","117.50","10.30M","-2.58%"
"2013-11-29","120.70","120.67","121.05","120.62","2.36M","1.04%"
"2013-11-27","119.46","120.49","120.69","119.25","6.14M","-0.30%"
"2013-11-26","119.82","119.84","120.40","119.59","9.05M","-0.53%"
"2013-11-25","120.46","119.18","121.00","119.13","7.27M","0.45%"
"2013-11-22","119.92","120.24","120.40","119.82","6.78M","-0.02%"
"2013-11-21","119.94","119.81","120.35","119.31","7.56M","-0.15%"
"2013-11-20","120.12","121.67","122.44","119.76","14.28M","-2.30%"
"2013-11-19","122.95","122.97","123.40","122.83","3.67M","0.04%"
"2013-11-18","122.90","123.70","123.96","122.55","6.24M","-1.14%"
"2013-11-15","124.32","124.16","124.52","124.07","4.66M","0.04%"
"2013-11-14","124.27","123.92","124.91","123.88","7.67M","1.16%"
"2013-11-13","122.85","122.97","123.24","122.39","5.97M","0.33%"
"2013-11-12","122.45","123.51","123.87","121.73","7.71M","-1.15%"
"2013-11-11","123.87","123.92","123.97","123.66","3.28M","-0.33%"
"2013-11-08","124.28","124.46","124.46","123.62","8.43M","-1.49%"
"2013-11-07","126.16","126.14","126.85","125.86","7.70M","-0.82%"
"2013-11-06","127.20","127.11","127.36","126.92","3.54M","0.51%"
"2013-11-05","126.56","126.71","126.86","126.00","4.94M","-0.20%"
"2013-11-04","126.81","127.18","127.52","126.74","3.82M","-0.11%"
"2013-11-01","126.95","126.86","127.17","126.05","9.57M","-0.62%"
"2013-10-31","127.74","128.04","128.49","127.30","7.75M","-1.44%"
"2013-10-30","129.60","130.83","131.22","128.81","8.90M","-0.13%"
"2013-10-29","129.77","130.16","130.59","129.57","5.33M","-0.61%"
"2013-10-28","130.56","130.41","131.44","130.10","6.82M","0.08%"
"2013-10-25","130.46","129.53","130.92","129.46","8.77M","0.43%"
"2013-10-24","129.90","129.41","130.53","129.41","10.23M","0.94%"
"2013-10-23","128.69","128.55","129.09","128.35","5.10M","-0.50%"
"2013-10-22","129.34","128.25","129.81","128.22","8.85M","1.86%"
"2013-10-21","126.98","127.13","127.34","126.79","3.40M","0.10%"
"2013-10-18","126.85","126.87","127.33","126.60","5.35M","-0.45%"
"2013-10-17","127.42","127.01","127.86","126.81","11.79M","3.14%"
"2013-10-16","123.54","123.52","123.89","122.51","8.53M","-0.15%"
"2013-10-15","123.73","122.28","124.36","122.22","8.38M","0.73%"
"2013-10-14","122.83","123.90","124.24","122.81","6.12M","0.19%"
"2013-10-11","122.60","122.37","122.81","121.85","15.97M","-1.34%"
"2013-10-10","124.27","125.34","125.83","124.10","10.52M","-1.46%"
"2013-10-09","126.11","126.21","126.89","124.97","10.71M","-1.01%"
"2013-10-08","127.40","127.79","128.45","127.21","7.00M","-0.19%"
"2013-10-07","127.64","127.25","128.33","127.12","6.74M","0.88%"
"2013-10-04","126.53","127.05","127.15","126.00","6.92M","-0.51%"
"2013-10-03","127.18","126.77","127.69","126.22","11.63M","0.09%"
"2013-10-02","127.06","125.37","127.81","125.34","12.00M","1.98%"
"2013-10-01","124.59","125.25","125.26","123.81","16.72M","-2.80%"
"2013-09-30","128.18","127.95","129.14","127.70","8.98M","-0.61%"
"2013-09-27","128.97","128.86","129.58","128.84","7.45M","0.92%"
"2013-09-26","127.79","128.61","128.99","127.32","9.49M","-0.78%"
"2013-09-25","128.79","127.57","129.21","127.52","7.52M","0.89%"
"2013-09-24","127.66","126.40","128.21","126.34","7.35M","0.09%"
